"household_ID","region","province","commune","fuel_deprived","sanitation_deprived","water_deprived","electricity_deprived","housing_deprived","mpi_living_standards","Living_Standards"
"731_95_2",3,11,"Saaba",1,1,0,1,0,0.6,0.4
"732_1_2",3,11,"Saaba",1,1,0,1,0,0.6,0.4
"732_10_2",3,11,"Saaba",1,0,0,1,0,0.4,0.6
"732_109_2",3,11,"Saaba",1,0,0,1,0,0.4,0.6
"732_135_2",3,11,"Saaba",1,1,0,1,0,0.6,0.4
"732_150_2",3,11,"Saaba",0,1,0,1,0,0.4,0.6
"732_199_2",3,11,"Saaba",1,1,0,1,0,0.6,0.4
"732_207_2",3,11,"Saaba",1,1,0,1,0,0.6,0.4
"732_4_2",3,11,"Saaba",1,1,0,1,0,0.6,0.4
"732_64_2",3,11,"Saaba",1,1,0,1,0,0.6,0.4
"732_71_2",3,11,"Saaba",1,0,0,1,0,0.4,0.6
"732_77_2",3,11,"Saaba",1,0,0,1,0,0.4,0.6
"732_83_2",3,11,"Saaba",1,0,0,1,0,0.4,0.6
"733_118_1",3,11,"Saaba",1,0,0,1,0,0.4,0.6
"733_139_1",3,11,"Saaba",1,0,0,1,0,0.4,0.6
"733_142_1",3,11,"Saaba",1,1,0,1,0,0.6,0.4
"733_153_1",3,11,"Saaba",1,1,0,1,0,0.6,0.4
"733_174_1",3,11,"Saaba",1,0,0,1,0,0.4,0.6
"733_191_1",3,11,"Saaba",1,1,1,1,0,0.8,0.2
"733_245_1",3,11,"Saaba",1,1,1,1,0,0.8,0.2
"733_290_1",3,11,"Saaba",1,1,1,1,0,0.8,0.2
"733_46_1",3,11,"Saaba",1,1,1,1,0,0.8,0.2
"733_63_1",3,11,"Saaba",1,1,0,1,0,0.6,0.4
"733_81_1",3,11,"Saaba",1,1,0,1,0,0.6,0.4
"733_84_1",3,11,"Saaba",1,1,0,1,0,0.6,0.4
"734_101_2",3,11,"Saaba",1,0,0,0,0,0.2,0.8
"734_142_2",3,11,"Saaba",0,0,0,0,0,0,1
"734_146_2",3,11,"Saaba",0,0,0,0,0,0,1
"734_148_2",3,11,"Saaba",1,1,0,1,0,0.6,0.4
"734_168_2",3,11,"Saaba",1,0,0,0,0,0.2,0.8
"734_30_2",3,11,"Saaba",1,1,0,0,0,0.4,0.6
"734_45_2",3,11,"Saaba",1,0,0,0,0,0.2,0.8
"734_62_2",3,11,"Saaba",0,1,0,0,0,0.2,0.8
"734_81_2",3,11,"Saaba",1,0,0,1,0,0.4,0.6
"734_89_2",3,11,"Saaba",1,0,0,0,0,0.2,0.8
"734_90_2",3,11,"Saaba",0,0,0,0,0,0,1
"734_97_2",3,11,"Saaba",0,1,0,0,0,0.2,0.8
"735_155_1",3,11,"Saaba",1,0,0,1,0,0.4,0.6
"735_158_1",3,11,"Saaba",1,1,0,1,0,0.6,0.4
"735_170_1",3,11,"Saaba",1,0,0,1,0,0.4,0.6
"735_172_1",3,11,"Saaba",1,0,0,1,0,0.4,0.6
"735_194_1",3,11,"Saaba",1,1,0,1,0,0.6,0.4
"735_211_1",3,11,"Saaba",1,0,0,1,0,0.4,0.6
"735_247_1",3,11,"Saaba",1,0,1,1,0,0.6,0.4
"735_251_1",3,11,"Saaba",1,0,0,1,0,0.4,0.6
"735_284_1",3,11,"Saaba",1,0,0,1,0,0.4,0.6
"735_293_1",3,11,"Saaba",1,0,0,1,0,0.4,0.6
"735_85_1",3,11,"Saaba",1,0,0,1,0,0.4,0.6
"735_86_1",3,11,"Saaba",1,1,0,1,0,0.6,0.4
"736_112_2",3,11,"Saaba",1,0,0,1,0,0.4,0.6
"736_114_2",3,11,"Saaba",1,0,0,1,0,0.4,0.6
"736_120_2",3,11,"Saaba",1,1,0,1,0,0.6,0.4
"736_199_2",3,11,"Saaba",1,1,1,1,0,0.8,0.2
"736_214_2",3,11,"Saaba",1,1,0,1,0,0.6,0.4
"736_231_2",3,11,"Saaba",1,1,0,1,0,0.6,0.4
"736_49_2",3,11,"Saaba",1,1,0,1,0,0.6,0.4
"736_58_2",3,11,"Saaba",1,0,1,1,0,0.6,0.4
"736_72_2",3,11,"Saaba",0,0,0,1,0,0.2,0.8
"736_73_2",3,11,"Saaba",1,1,1,1,0,0.8,0.2
"736_80_2",3,11,"Saaba",1,0,0,1,0,0.4,0.6
"737_10_1",3,11,"Tanghin Dassouri",1,1,1,1,0,0.8,0.2
"737_18_1",3,11,"Tanghin Dassouri",1,1,0,1,0,0.6,0.4
"737_2_1",3,11,"Tanghin Dassouri",1,NA,1,1,0,NA,NA
"737_20_1",3,11,"Tanghin Dassouri",1,NA,1,1,0,NA,NA
"737_21_1",3,11,"Tanghin Dassouri",1,1,0,1,0,0.6,0.4
"737_25_1",3,11,"Tanghin Dassouri",1,NA,1,1,1,NA,NA
"737_26_1",3,11,"Tanghin Dassouri",1,1,1,1,0,0.8,0.2
"737_4_1",3,11,"Tanghin Dassouri",1,NA,1,1,0,NA,NA
"737_6_1",3,11,"Tanghin Dassouri",1,NA,1,1,0,NA,NA
"737_7_1",3,11,"Tanghin Dassouri",1,NA,1,1,0,NA,NA
"737_8_1",3,11,"Tanghin Dassouri",1,1,1,1,0,0.8,0.2
"737_9_1",3,11,"Tanghin Dassouri",0,1,1,1,0,0.6,0.4
"738_10_1",3,11,"Tanghin Dassouri",1,1,0,1,0,0.6,0.4
"738_11_1",3,11,"Tanghin Dassouri",1,1,0,1,0,0.6,0.4
"738_17_1",3,11,"Tanghin Dassouri",1,1,0,1,0,0.6,0.4
"738_33_1",3,11,"Tanghin Dassouri",1,NA,1,1,0,NA,NA
"738_4_1",3,11,"Tanghin Dassouri",1,1,0,1,0,0.6,0.4
"738_45_1",3,11,"Tanghin Dassouri",1,NA,1,1,0,NA,NA
"738_49_1",3,11,"Tanghin Dassouri",1,NA,1,1,0,NA,NA
"738_52_1",3,11,"Tanghin Dassouri",1,NA,1,1,0,NA,NA
"738_66_1",3,11,"Tanghin Dassouri",1,1,1,1,0,0.8,0.2
"738_75_1",3,11,"Tanghin Dassouri",1,1,1,1,0,0.8,0.2
"738_87_1",3,11,"Tanghin Dassouri",1,NA,1,1,0,NA,NA
"738_90_1",3,11,"Tanghin Dassouri",1,1,1,1,0,0.8,0.2
"739_105_1",3,11,"Tanghin Dassouri",1,1,1,1,0,0.8,0.2
"739_30_1",3,11,"Tanghin Dassouri",1,1,1,1,0,0.8,0.2
"739_34_1",3,11,"Tanghin Dassouri",1,0,0,1,0,0.4,0.6
"739_36_1",3,11,"Tanghin Dassouri",1,1,0,1,0,0.6,0.4
"739_38_1",3,11,"Tanghin Dassouri",1,1,1,1,0,0.8,0.2
"739_41_1",3,11,"Tanghin Dassouri",1,0,0,1,0,0.4,0.6
"739_44_1",3,11,"Tanghin Dassouri",1,1,1,1,0,0.8,0.2
"739_6_1",3,11,"Tanghin Dassouri",1,1,0,1,0,0.6,0.4
"739_62_1",3,11,"Tanghin Dassouri",1,1,1,1,0,0.8,0.2
"739_63_1",3,11,"Tanghin Dassouri",1,NA,1,1,0,NA,NA
"739_73_1",3,11,"Tanghin Dassouri",1,1,1,1,1,1,0
"739_9_1",3,11,"Tanghin Dassouri",1,1,0,1,0,0.6,0.4
"740_10_2",3,11,"Tanghin Dassouri",1,1,0,1,0,0.6,0.4
"740_15_2",3,11,"Tanghin Dassouri",1,1,0,1,0,0.6,0.4
"740_17_2",3,11,"Tanghin Dassouri",1,1,1,1,0,0.8,0.2
"740_19_2",3,11,"Tanghin Dassouri",1,NA,1,1,0,NA,NA
"740_25_2",3,11,"Tanghin Dassouri",1,NA,1,1,0,NA,NA
"740_28_2",3,11,"Tanghin Dassouri",1,NA,1,1,0,NA,NA
"740_29_2",3,11,"Tanghin Dassouri",1,1,1,1,0,0.8,0.2
"740_3_2",3,11,"Tanghin Dassouri",1,1,0,1,0,0.6,0.4
"740_34_2",3,11,"Tanghin Dassouri",1,0,1,1,0,0.6,0.4
"740_39_2",3,11,"Tanghin Dassouri",1,1,1,1,0,0.8,0.2
"740_46_2",3,11,"Tanghin Dassouri",1,1,1,1,0,0.8,0.2
"740_8_2",3,11,"Tanghin Dassouri",1,1,0,1,0,0.6,0.4
"741_103_1",4,4,"Bane",1,1,1,1,0,0.8,0.2
"741_106_1",4,4,"Bane",1,NA,1,1,1,NA,NA
"741_108_1",4,4,"Bane",1,NA,1,1,0,NA,NA
"741_115_1",4,4,"Bane",1,NA,1,1,0,NA,NA
"741_116_1",4,4,"Bane",1,NA,1,1,0,NA,NA
"741_125_1",4,4,"Bane",1,NA,1,1,0,NA,NA
"741_140_1",4,4,"Bane",1,NA,1,1,0,NA,NA
"741_32_1",4,4,"Bane",1,NA,1,1,1,NA,NA
"741_42_1",4,4,"Bane",1,NA,1,1,0,NA,NA
"741_44_1",4,4,"Bane",1,1,1,1,0,0.8,0.2
"741_51_1",4,4,"Bane",1,NA,1,1,0,NA,NA
"741_89_1",4,4,"Bane",1,1,1,1,1,1,0
"742_104_1",4,4,"Beguedo",1,0,0,0,0,0.2,0.8
"742_16_1",4,4,"Beguedo",1,0,0,0,0,0.2,0.8
"742_24_1",4,4,"Beguedo",1,0,0,0,0,0.2,0.8
"742_25_1",4,4,"Beguedo",1,0,0,0,0,0.2,0.8
"742_43_1",4,4,"Beguedo",1,0,0,1,0,0.4,0.6
"742_64_1",4,4,"Beguedo",1,0,0,0,0,0.2,0.8
"742_77_1",4,4,"Beguedo",1,0,0,0,0,0.2,0.8
"742_85_1",4,4,"Beguedo",1,0,0,0,0,0.2,0.8
"742_86_1",4,4,"Beguedo",1,1,0,0,0,0.4,0.6
"742_88_1",4,4,"Beguedo",1,1,0,0,0,0.4,0.6
"742_91_1",4,4,"Beguedo",1,1,0,0,0,0.4,0.6
"742_95_1",4,4,"Beguedo",1,0,0,0,0,0.2,0.8
"743_108_2",4,4,"Tenkodogo",1,NA,1,1,0,NA,NA
"743_13_2",4,4,"Tenkodogo",1,NA,1,1,0,NA,NA
"743_24_2",4,4,"Tenkodogo",1,NA,1,1,1,NA,NA
"743_26_2",4,4,"Tenkodogo",1,NA,1,1,1,NA,NA
"743_40_2",4,4,"Tenkodogo",1,NA,1,1,1,NA,NA
"743_42_2",4,4,"Tenkodogo",1,NA,1,1,0,NA,NA
"743_47_2",4,4,"Tenkodogo",1,NA,1,1,1,NA,NA
"743_55_2",4,4,"Tenkodogo",1,NA,0,1,0,NA,NA
"743_6_2",4,4,"Tenkodogo",1,NA,1,1,0,NA,NA
"743_85_2",4,4,"Tenkodogo",1,NA,1,1,0,NA,NA
"743_86_2",4,4,"Tenkodogo",1,NA,1,1,0,NA,NA
"743_95_2",4,4,"Tenkodogo",1,NA,1,1,0,NA,NA
"744_10_1",4,4,"Bittou",1,NA,1,1,1,NA,NA
"744_118_1",4,4,"Bittou",1,NA,1,1,0,NA,NA
"744_122_1",4,4,"Bittou",1,NA,1,1,0,NA,NA
"744_162_1",4,4,"Bittou",1,NA,1,1,0,NA,NA
"744_181_1",4,4,"Bittou",1,NA,1,1,1,NA,NA
"744_28_1",4,4,"Bittou",1,NA,1,1,1,NA,NA
"744_29_1",4,4,"Bittou",1,NA,1,1,1,NA,NA
"744_4_1",4,4,"Bittou",1,NA,1,1,0,NA,NA
"744_55_1",4,4,"Bittou",1,NA,1,1,0,NA,NA
"744_58_1",4,4,"Bittou",1,NA,1,1,0,NA,NA
"744_75_1",4,4,"Bittou",1,NA,1,1,0,NA,NA
"744_93_1",4,4,"Bittou",1,NA,1,1,0,NA,NA
"745_105_1",4,4,"Bittou",1,NA,0,0,0,NA,NA
"745_110_1",4,4,"Bittou",1,NA,0,1,1,NA,NA
"745_112_1",4,4,"Bittou",1,1,0,1,0,0.6,0.4
"745_129_1",4,4,"Bittou",1,1,1,1,0,0.8,0.2
"745_132_1",4,4,"Bittou",1,NA,1,1,1,NA,NA
"745_188_1",4,4,"Bittou",1,NA,1,1,0,NA,NA
"745_202_1",4,4,"Bittou",1,1,1,1,0,0.8,0.2
"745_211_1",4,4,"Bittou",1,NA,1,1,1,NA,NA
"745_26_1",4,4,"Bittou",1,NA,0,0,0,NA,NA
"745_37_1",4,4,"Bittou",1,NA,1,1,0,NA,NA
"745_94_1",4,4,"Bittou",1,1,1,0,0,0.6,0.4
"745_98_1",4,4,"Bittou",1,1,1,0,0,0.6,0.4
"746_100_1",4,4,"Bittou",1,0,0,0,0,0.2,0.8
"746_109_1",4,4,"Bittou",0,1,NA,0,0,NA,NA
"746_113_1",4,4,"Bittou",1,1,0,1,0,0.6,0.4
"746_135_1",4,4,"Bittou",1,1,0,1,0,0.6,0.4
"746_2_1",4,4,"Bittou",1,0,0,0,0,0.2,0.8
"746_28_1",4,4,"Bittou",1,1,0,0,0,0.4,0.6
"746_37_1",4,4,"Bittou",1,1,0,1,0,0.6,0.4
"746_40_1",4,4,"Bittou",1,0,0,0,0,0.2,0.8
"746_46_1",4,4,"Bittou",1,1,0,0,0,0.4,0.6
"746_54_1",4,4,"Bittou",1,1,0,0,0,0.4,0.6
"746_75_1",4,4,"Bittou",1,1,0,1,0,0.6,0.4
"746_80_1",4,4,"Bittou",1,NA,0,0,0,NA,NA
"747_106_2",4,4,"Bittou",1,1,0,1,0,0.6,0.4
"747_12_2",4,4,"Bittou",1,NA,0,1,1,NA,NA
"747_123_2",4,4,"Bittou",1,NA,1,1,0,NA,NA
"747_127_2",4,4,"Bittou",1,NA,0,1,1,NA,NA
"747_25_2",4,4,"Bittou",1,NA,1,1,1,NA,NA
"747_39_2",4,4,"Bittou",1,NA,1,1,0,NA,NA
"747_41_2",4,4,"Bittou",1,1,1,1,0,0.8,0.2
"747_55_2",4,4,"Bittou",1,0,0,1,0,0.4,0.6
"747_6_2",4,4,"Bittou",1,NA,1,1,0,NA,NA
"747_65_2",4,4,"Bittou",1,NA,1,1,1,NA,NA
"747_66_2",4,4,"Bittou",1,NA,1,1,0,NA,NA
"747_93_2",4,4,"Bittou",1,NA,1,1,0,NA,NA
"748_107_2",4,4,"Boussouma",1,1,1,1,0,0.8,0.2
"748_110_2",4,4,"Boussouma",1,1,1,1,0,0.8,0.2
"748_111_2",4,4,"Boussouma",1,1,1,1,0,0.8,0.2
"748_12_2",4,4,"Boussouma",1,1,1,1,0,0.8,0.2
"748_13_2",4,4,"Boussouma",1,1,1,1,0,0.8,0.2
"748_32_2",4,4,"Boussouma",1,NA,1,1,1,NA,NA
"748_5_2",4,4,"Boussouma",1,1,1,1,0,0.8,0.2
"748_54_2",4,4,"Boussouma",1,NA,1,1,0,NA,NA
"748_72_2",4,4,"Boussouma",1,NA,1,1,0,NA,NA
"748_78_2",4,4,"Boussouma",1,NA,1,1,0,NA,NA
"748_82_2",4,4,"Boussouma",1,NA,1,1,0,NA,NA
"748_88_2",4,4,"Boussouma",1,NA,1,1,0,NA,NA
"749_16_1",4,4,"Garango",1,1,1,1,0,0.8,0.2
"749_29_1",4,4,"Garango",1,1,1,1,0,0.8,0.2
"749_41_1",4,4,"Garango",1,1,1,1,0,0.8,0.2
"749_43_1",4,4,"Garango",1,1,1,1,0,0.8,0.2
"749_45_1",4,4,"Garango",1,1,1,1,0,0.8,0.2
"749_67_1",4,4,"Garango",1,0,1,1,0,0.6,0.4
"749_69_1",4,4,"Garango",1,1,1,1,0,0.8,0.2
"749_71_1",4,4,"Garango",1,1,1,1,0,0.8,0.2
"749_75_1",4,4,"Garango",1,NA,1,1,1,NA,NA
"749_79_1",4,4,"Garango",1,NA,1,1,1,NA,NA
"749_90_1",4,4,"Garango",1,1,1,1,0,0.8,0.2
"749_91_1",4,4,"Garango",1,1,1,1,0,0.8,0.2
"750_10_1",4,4,"Garango",1,1,1,1,0,0.8,0.2
"750_105_1",4,4,"Garango",1,0,1,1,0,0.6,0.4
"750_126_1",4,4,"Garango",1,1,1,1,0,0.8,0.2
"750_141_1",4,4,"Garango",1,1,1,1,0,0.8,0.2
"750_143_1",4,4,"Garango",1,1,1,1,0,0.8,0.2
"750_153_1",4,4,"Garango",1,1,1,1,0,0.8,0.2
"750_157_1",4,4,"Garango",1,NA,0,1,1,NA,NA
"750_184_1",4,4,"Garango",1,1,1,1,0,0.8,0.2
"750_197_1",4,4,"Garango",1,1,1,1,0,0.8,0.2
"750_28_1",4,4,"Garango",1,0,1,1,0,0.6,0.4
"750_51_1",4,4,"Garango",1,NA,1,1,0,NA,NA
"750_54_1",4,4,"Garango",1,1,1,1,1,1,0
"751_10_1",4,4,"Garango",1,1,1,1,0,0.8,0.2
"751_101_1",4,4,"Garango",1,0,1,1,0,0.6,0.4
"751_104_1",4,4,"Garango",1,0,1,1,0,0.6,0.4
"751_12_1",4,4,"Garango",1,NA,1,1,0,NA,NA
"751_22_1",4,4,"Garango",1,1,1,1,0,0.8,0.2
"751_4_1",4,4,"Garango",1,1,1,1,0,0.8,0.2
"751_49_1",4,4,"Garango",1,NA,1,1,0,NA,NA
"751_66_1",4,4,"Garango",1,NA,1,1,1,NA,NA
"751_70_1",4,4,"Garango",1,1,1,1,0,0.8,0.2
"751_73_1",4,4,"Garango",1,0,1,1,0,0.6,0.4
"751_78_1",4,4,"Garango",1,NA,1,1,0,NA,NA
"751_81_1",4,4,"Garango",1,0,1,1,0,0.6,0.4
"752_12_1",4,4,"Garango",1,1,1,1,0,0.8,0.2
"752_15_1",4,4,"Garango",1,NA,1,1,0,NA,NA
"752_2_1",4,4,"Garango",1,NA,1,1,0,NA,NA
"752_20_1",4,4,"Garango",1,0,1,1,0,0.6,0.4
"752_22_1",4,4,"Garango",1,1,1,1,0,0.8,0.2
"752_29_1",4,4,"Garango",1,NA,0,1,0,NA,NA
"752_33_1",4,4,"Garango",1,0,1,1,0,0.6,0.4
"752_4_1",4,4,"Garango",1,NA,1,1,0,NA,NA
"752_40_1",4,4,"Garango",1,1,1,1,1,1,0
"752_42_1",4,4,"Garango",1,1,1,1,1,1,0
"752_5_1",4,4,"Garango",1,1,1,1,0,0.8,0.2
"752_7_1",4,4,"Garango",1,0,1,1,0,0.6,0.4
"753_101_1",4,4,"Garango",1,0,0,0,0,0.2,0.8
"753_111_1",4,4,"Garango",0,1,0,0,0,0.2,0.8
"753_24_1",4,4,"Garango",1,NA,0,1,0,NA,NA
"753_26_1",4,4,"Garango",1,0,0,0,0,0.2,0.8
"753_31_1",4,4,"Garango",1,1,0,0,0,0.4,0.6
"753_41_1",4,4,"Garango",1,NA,1,1,0,NA,NA
"753_73_1",4,4,"Garango",1,0,0,1,0,0.4,0.6
"753_75_1",4,4,"Garango",1,0,0,0,0,0.2,0.8
"753_82_1",4,4,"Garango",1,1,1,1,0,0.8,0.2
"753_9_1",4,4,"Garango",1,1,1,1,0,0.8,0.2
"753_90_1",4,4,"Garango",1,1,1,1,0,0.8,0.2
"753_95_1",4,4,"Garango",1,0,0,0,0,0.2,0.8
"754_1_2",4,4,"Niaogho",1,1,1,0,0,0.6,0.4
"754_11_2",4,4,"Niaogho",1,1,1,0,0,0.6,0.4
"754_12_2",4,4,"Niaogho",1,1,0,0,0,0.4,0.6
"754_120_2",4,4,"Niaogho",1,1,0,1,0,0.6,0.4
"754_133_2",4,4,"Niaogho",1,1,0,0,0,0.4,0.6
"754_155_2",4,4,"Niaogho",1,1,0,1,0,0.6,0.4
"754_223_2",4,4,"Niaogho",1,1,0,1,0,0.6,0.4
"754_244_2",4,4,"Niaogho",0,0,0,1,0,0.2,0.8
"754_250_2",4,4,"Niaogho",1,1,0,1,0,0.6,0.4
"754_262_2",4,4,"Niaogho",1,0,0,1,0,0.4,0.6
"754_57_2",4,4,"Niaogho",1,1,0,0,0,0.4,0.6
"754_66_2",4,4,"Niaogho",1,1,0,0,0,0.4,0.6
"755_1_2",4,4,"Tenkodogo",1,1,1,1,1,1,0
"755_10_2",4,4,"Tenkodogo",1,0,1,1,0,0.6,0.4
"755_11_2",4,4,"Tenkodogo",1,0,1,1,0,0.6,0.4
"755_12_2",4,4,"Tenkodogo",1,0,1,1,0,0.6,0.4
"755_14_2",4,4,"Tenkodogo",1,1,1,1,0,0.8,0.2
"755_15_2",4,4,"Tenkodogo",1,0,1,1,0,0.6,0.4
"755_16_2",4,4,"Tenkodogo",1,1,1,1,0,0.8,0.2
"755_17_2",4,4,"Tenkodogo",1,0,1,1,0,0.6,0.4
"755_2_2",4,4,"Tenkodogo",1,0,1,1,0,0.6,0.4
"755_4_2",4,4,"Tenkodogo",1,1,1,1,0,0.8,0.2
"755_5_2",4,4,"Tenkodogo",1,1,1,1,0,0.8,0.2
"755_8_2",4,4,"Tenkodogo",1,0,1,1,0,0.6,0.4
"756_104_2",4,4,"Tenkodogo",1,0,0,0,0,0.2,0.8
"756_14_2",4,4,"Tenkodogo",0,1,0,0,0,0.2,0.8
"756_16_2",4,4,"Tenkodogo",1,0,0,0,0,0.2,0.8
"756_27_2",4,4,"Tenkodogo",0,0,0,0,0,0,1
"756_30_2",4,4,"Tenkodogo",1,0,0,0,0,0.2,0.8
"756_48_2",4,4,"Tenkodogo",1,0,0,0,0,0.2,0.8
"756_51_2",4,4,"Tenkodogo",1,1,0,0,0,0.4,0.6
"756_56_2",4,4,"Tenkodogo",1,0,0,0,0,0.2,0.8
"756_79_2",4,4,"Tenkodogo",1,1,0,0,0,0.4,0.6
"756_8_2",4,4,"Tenkodogo",1,0,0,0,0,0.2,0.8
"756_93_2",4,4,"Tenkodogo",0,1,0,1,0,0.4,0.6
"756_98_2",4,4,"Tenkodogo",1,0,0,0,0,0.2,0.8
"757_137_1",4,4,"Tenkodogo",1,1,0,0,0,0.4,0.6
"757_145_1",4,4,"Tenkodogo",1,1,0,0,0,0.4,0.6
"757_214_1",4,4,"Tenkodogo",1,1,0,0,0,0.4,0.6
"757_220_1",4,4,"Tenkodogo",1,1,0,0,0,0.4,0.6
"757_243_1",4,4,"Tenkodogo",1,0,0,0,0,0.2,0.8
"757_247_1",4,4,"Tenkodogo",1,1,0,1,0,0.6,0.4
"757_254_1",4,4,"Tenkodogo",1,1,0,0,0,0.4,0.6
"757_256_1",4,4,"Tenkodogo",1,0,0,0,0,0.2,0.8
"757_264_1",4,4,"Tenkodogo",1,1,0,0,0,0.4,0.6
"757_58_1",4,4,"Tenkodogo",1,0,0,0,0,0.2,0.8
"757_62_1",4,4,"Tenkodogo",1,0,0,0,0,0.2,0.8
"757_63_1",4,4,"Tenkodogo",1,1,0,0,0,0.4,0.6
"758_14_2",4,4,"Tenkodogo",1,1,0,0,0,0.4,0.6
"758_23_2",4,4,"Tenkodogo",1,NA,1,1,0,NA,NA
"758_25_2",4,4,"Tenkodogo",1,NA,1,1,0,NA,NA
"758_3_2",4,4,"Tenkodogo",1,1,0,1,0,0.6,0.4
"758_32_2",4,4,"Tenkodogo",1,0,1,0,0,0.4,0.6
"758_44_2",4,4,"Tenkodogo",1,NA,1,1,1,NA,NA
"758_54_2",4,4,"Tenkodogo",1,1,0,1,0,0.6,0.4
"758_59_2",4,4,"Tenkodogo",1,1,1,1,0,0.8,0.2
"758_63_2",4,4,"Tenkodogo",1,0,1,1,0,0.6,0.4
"758_69_2",4,4,"Tenkodogo",1,NA,0,1,0,NA,NA
"758_7_2",4,4,"Tenkodogo",1,1,0,0,0,0.4,0.6
"758_75_2",4,4,"Tenkodogo",1,NA,0,1,1,NA,NA
"759_104_1",4,4,"Tenkodogo",1,1,0,1,0,0.6,0.4
"759_120_1",4,4,"Tenkodogo",1,0,0,1,0,0.4,0.6
"759_155_1",4,4,"Tenkodogo",1,1,0,1,0,0.6,0.4
"759_157_1",4,4,"Tenkodogo",1,0,0,1,0,0.4,0.6
"759_175_1",4,4,"Tenkodogo",1,1,0,1,0,0.6,0.4
"759_201_1",4,4,"Tenkodogo",1,1,1,1,1,1,0
"759_227_1",4,4,"Tenkodogo",1,0,0,1,0,0.4,0.6
"759_228_1",4,4,"Tenkodogo",1,1,1,1,1,1,0
"759_229_1",4,4,"Tenkodogo",1,0,0,1,0,0.4,0.6
"759_239_1",4,4,"Tenkodogo",1,0,0,1,0,0.4,0.6
"759_243_1",4,4,"Tenkodogo",1,0,0,1,0,0.4,0.6
"759_86_1",4,4,"Tenkodogo",1,1,0,1,0,0.6,0.4
"760_109_2",4,4,"Tenkodogo",1,1,1,0,0,0.6,0.4
"760_114_2",4,4,"Tenkodogo",1,1,1,0,0,0.6,0.4
"760_122_2",4,4,"Tenkodogo",1,1,0,0,0,0.4,0.6
"760_130_2",4,4,"Tenkodogo",1,0,1,0,0,0.4,0.6
"760_135_2",4,4,"Tenkodogo",1,0,0,0,0,0.2,0.8
"760_148_2",4,4,"Tenkodogo",0,0,0,0,0,0,1
"760_182_2",4,4,"Tenkodogo",1,1,0,0,0,0.4,0.6
"760_204_2",4,4,"Tenkodogo",1,0,0,0,0,0.2,0.8
"760_40_2",4,4,"Tenkodogo",1,1,0,0,0,0.4,0.6
"760_52_2",4,4,"Tenkodogo",1,1,1,0,0,0.6,0.4
"760_78_2",4,4,"Tenkodogo",1,1,0,0,0,0.4,0.6
"760_82_2",4,4,"Tenkodogo",0,1,1,0,0,0.4,0.6
"761_105_1",4,4,"Tenkodogo",1,0,1,1,0,0.6,0.4
"761_108_1",4,4,"Tenkodogo",1,1,1,1,0,0.8,0.2
"761_109_1",4,4,"Tenkodogo",1,0,1,1,1,0.8,0.2
"761_110_1",4,4,"Tenkodogo",1,1,1,1,0,0.8,0.2
"761_114_1",4,4,"Tenkodogo",1,0,1,1,0,0.6,0.4
"761_120_1",4,4,"Tenkodogo",1,1,1,1,0,0.8,0.2
"761_15_1",4,4,"Tenkodogo",1,1,1,1,0,0.8,0.2
"761_18_1",4,4,"Tenkodogo",1,0,1,1,1,0.8,0.2
"761_19_1",4,4,"Tenkodogo",1,0,1,1,0,0.6,0.4
"761_47_1",4,4,"Tenkodogo",1,NA,1,1,0,NA,NA
"761_57_1",4,4,"Tenkodogo",1,0,1,1,0,0.6,0.4
"761_83_1",4,4,"Tenkodogo",1,NA,1,1,0,NA,NA
"762_11_2",4,4,"Tenkodogo",0,1,1,1,0,0.6,0.4
"762_118_2",4,4,"Tenkodogo",1,NA,0,1,0,NA,NA
"762_119_2",4,4,"Tenkodogo",1,1,1,1,0,0.8,0.2
"762_18_2",4,4,"Tenkodogo",1,1,1,1,0,0.8,0.2
"762_22_2",4,4,"Tenkodogo",1,NA,1,1,0,NA,NA
"762_3_2",4,4,"Tenkodogo",1,NA,1,1,0,NA,NA
"762_35_2",4,4,"Tenkodogo",1,NA,1,1,0,NA,NA
"762_37_2",4,4,"Tenkodogo",1,NA,1,1,0,NA,NA
"762_55_2",4,4,"Tenkodogo",1,1,1,1,0,0.8,0.2
"762_7_2",4,4,"Tenkodogo",1,NA,1,1,0,NA,NA
"762_76_2",4,4,"Tenkodogo",1,NA,1,1,0,NA,NA
"762_89_2",4,4,"Tenkodogo",1,NA,1,1,0,NA,NA
"763_112_1",4,4,"Zabre",1,1,1,1,0,0.8,0.2
"763_120_1",4,4,"Zabre",1,1,1,1,0,0.8,0.2
"763_15_1",4,4,"Zabre",1,1,0,0,0,0.4,0.6
"763_16_1",4,4,"Zabre",1,NA,0,1,0,NA,NA
"763_19_1",4,4,"Zabre",1,1,1,1,0,0.8,0.2
"763_192_1",4,4,"Zabre",1,NA,1,1,0,NA,NA
"763_22_1",4,4,"Zabre",1,1,0,0,0,0.4,0.6
"763_3_1",4,4,"Zabre",1,NA,0,1,0,NA,NA
"763_53_1",4,4,"Zabre",1,0,1,0,0,0.4,0.6
"763_77_1",4,4,"Zabre",1,0,1,0,0,0.4,0.6
"763_80_1",4,4,"Zabre",1,0,1,1,0,0.6,0.4
"763_95_1",4,4,"Zabre",1,1,0,0,0,0.4,0.6
"764_12_2",4,4,"Zabre",1,NA,1,1,0,NA,NA
"764_129_2",4,4,"Zabre",1,1,1,1,0,0.8,0.2
